order_id,order_number,customer_id,store_id,order_date,order_status,payment_status,channel,,,shipping_method,total_item,shipped_date,delivery_date,expected_delivery_date,tracking_number,,,,grand_total,tax_total,shipping_total,shipping_cost,discount_total,,priority_order,is_express_delivery,cancelled_at,refunded_at,updated_at,new_column,created_at,coupon_code
5987,ORD00005987,572,13,10/26/2024 0:00,Delivered,Paid,Online,Website,Desktop,Standard,63,10/27/2024 0:00,11/4/2024 0:00,11/4/2024,TRK000000005987,Ecom Express,,1,12999,6738.99,1213.02,0,7952.01,f,f,f,10/26/2024 0:00,08:13.5,,,,
5988,ORD00005988,102,13,5/5/2024 0:00,Delivered,Paid,Online,Website,Desktop,Standard,96,5/7/2024 0:00,5/13/2024 0:00,5/13/2024,TRK000000005988,Shadowfax,,1,2299,1608.7,289.57,0,1898.26,f,f,f,5/5/2024 0:00,08:13.5,,,,
5989,ORD00005989,472,13,11/20/2024 0:00,Delivered,Paid,Online,Website,Tablet,Standard,67,11/22/2024 0:00,11/29/2024 0:00,11/29/2024,TRK000000005989,Ecom Express,,1,45990,39952.96,7191.53,0,47144.49,f,f,f,11/20/2024 0:00,08:13.5,,,,
5991,ORD00005991,44,13,8/17/2025 0:00,Delivered,Paid,Online,Website,Tablet,Standard,27,8/18/2025 0:00,8/24/2025 0:00,8/24/2025,TRK000000005991,Xpressbees,,1,21499,18736.8,3372.62,0,22109.43,f,f,f,8/17/2025 0:00,08:13.5,,,,
5994,ORD00005994,587,13,6/15/2024 0:00,Delivered,Paid,Online,Website,Mobile,Standard,65,6/17/2024 0:00,6/24/2024 0:00,6/24/2024,TRK000000005994,Shadowfax,,1,29999,24439.68,4399.14,0,28838.82,f,f,f,6/15/2024 0:00,08:13.5,,,,
5995,ORD00005995,995,13,8/18/2024 0:00,Shipped,Pending,Online,Website,Desktop,Express,67,8/19/2024 0:00,8/22/2024 0:00,8/22/2024,TRK000000005995,DTDC,,1,599,406.87,73.24,194.67,480.1,f,t,f,8/18/2024 0:00,08:13.5,,,,
5996,ORD00005996,808,13,12/21/2025 0:00,Delivered,Paid,Online,Website,Tablet,Standard,60,12/23/2025 0:00,12/29/2025 0:00,12/29/2025,TRK000000005996,Delhivery,,1,12999,6957.91,1252.42,0,8210.34,f,f,f,12/21/2025 0:00,08:13.5,,,,
5997,ORD00005997,498,13,4/4/2025 0:00,Delivered,Paid,Online,Website,Mobile,Standard,84,4/6/2025 0:00,4/11/2025 0:00,4/11/2025,TRK000000005997,Shadowfax,,1,29998,20472.06,3684.97,0,24157.03,f,f,f,4/4/2025 0:00,08:13.5,,,,
5998,ORD00005998,745,13,12/14/2025 0:00,Delivered,Paid,Online,Website,Tablet,Standard,2,12/15/2025 0:00,12/23/2025 0:00,12/23/2025,TRK000000005998,Blue Dart,,1,14490,9673.88,1741.3,0,11415.18,f,f,f,12/14/2025 0:00,08:13.5,,,,
5999,ORD00005999,887,13,2/6/2025 0:00,Delivered,Paid,Online,Website,Tablet,Standard,79,2/7/2025 0:00,2/13/2025 0:00,2/13/2025,TRK000000005999,Blue Dart,,1,54990,51739.5,9313.11,0,61052.61,f,f,f,2/6/2025 0:00,08:13.5,,,,
6000,ORD00006000,165,13,3/2/2024 0:00,Delivered,Paid,Online,Website,Desktop,Standard,2,3/4/2024 0:00,3/11/2024 0:00,3/11/2024,TRK000000006000,Delhivery,,1,44999,41754.91,7515.88,0,49270.8,f,f,f,3/2/2024 0:00,08:13.5,,,,
6001,ORD00006001,28,13,10/5/2025 0:00,Shipped,Pending,Online,Website,Desktop,Standard,92,10/6/2025 0:00,10/12/2025 0:00,10/12/2025,TRK000000006001,Ecom Express,,1,109990,96527.38,17374.93,0,113902.31,f,f,f,10/5/2025 0:00,08:13.5,,,,
6002,ORD00006002,428,13,12/14/2025 0:00,Confirmed,Pending,Online,Website,Desktop,Standard,14,,,,TRK000000006002,Ecom Express,,1,15999,13926.38,2506.75,0,16433.13,f,f,f,12/14/2025 0:00,08:13.5,,,,
6007,ORD00006007,827,13,11/1/2025 0:00,Shipped,Pending,Online,Website,Desktop,Standard,91,11/3/2025 0:00,11/11/2025 0:00,11/11/2025,TRK000000006007,Blue Dart,,1,79999,58449.42,10520.9,0,68970.32,f,f,f,11/1/2025 0:00,08:13.5,,,,
6008,ORD00006008,236,13,7/7/2024 0:00,Delivered,Paid,Online,Website,Desktop,Standard,95,7/9/2024 0:00,7/17/2024 0:00,7/17/2024,TRK000000006008,Ecom Express,,1,33999,28647.82,5156.61,0,33804.43,f,f,f,7/7/2024 0:00,08:13.5,,,,
6009,ORD00006009,618,13,2/26/2024 0:00,Delivered,Paid,Online,Website,Mobile,Express,43,2/28/2024 0:00,3/3/2024 0:00,3/3/2024,TRK000000006009,Ecom Express,,1,249,187.89,33.82,231.53,221.71,f,t,f,2/26/2024 0:00,08:13.5,,,,
6010,ORD00006010,317,13,5/29/2025 0:00,Delivered,Paid,Online,Website,Mobile,Standard,93,5/31/2025 0:00,6/5/2025 0:00,6/5/2025,TRK000000006010,Xpressbees,,1,40999,32940.36,5929.26,0,38869.62,f,f,f,5/29/2025 0:00,08:13.5,,,,
9127,ORD00009127,364,6,2/9/2025 0:00,Confirmed,Pending,In-Store,Walk-in,,Store Pickup,42,,,,,,,1,42990,40222.1,7239.98,0,47462.08,f,f,f,2/9/2025 0:00,08:13.5,,,,
9128,ORD00009128,430,3,6/1/2024 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,96,6/3/2024 0:00,6/3/2024 0:00,6/3/2024,,,,1,36999,30923.92,5566.31,0,36490.23,f,f,f,6/1/2024 0:00,08:13.5,,,,
9130,ORD00009130,720,11,5/1/2025 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,41,5/2/2025 0:00,5/2/2025 0:00,5/2/2025,,,,1,41990,36073.6,6493.25,0,42566.84,f,f,f,5/1/2025 0:00,08:13.5,,,,
9132,ORD00009132,555,3,8/8/2024 0:00,Processing,Pending,In-Store,Walk-in,,Store Pickup,45,,,,,,,1,59490,49616.01,8930.88,0,58546.89,f,f,f,8/8/2024 0:00,08:13.5,,,,
9134,ORD00009134,102,7,3/11/2024 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,96,3/13/2024 0:00,3/13/2024 0:00,3/13/2024,,,,1,20999,15958.77,2872.58,0,18831.35,f,f,f,3/11/2024 0:00,08:13.5,,,,
9135,ORD00009135,610,5,11/14/2024 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,12,11/15/2024 0:00,11/15/2024 0:00,11/15/2024,,,,1,19999,12650.85,2277.15,0,14928.01,f,f,f,11/14/2024 0:00,08:13.5,,,,
9140,ORD00009140,614,5,1/28/2025 0:00,Processing,Pending,In-Store,Walk-in,,Store Pickup,29,,,,,,,1,35999,30241.95,5443.55,0,35685.5,f,f,f,1/28/2025 0:00,08:13.5,,,,
9144,ORD00009144,970,7,8/24/2024 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,36,8/25/2024 0:00,8/25/2024 0:00,8/25/2024,,,,1,35998,26512.82,4772.31,0,31285.13,f,f,f,8/24/2024 0:00,08:13.5,,,,
9148,ORD00009148,289,6,11/26/2025 0:00,Confirmed,Pending,In-Store,Walk-in,,Store Pickup,30,,,,,,,1,49999,42251.03,7605.18,0,49856.21,f,f,f,11/26/2025 0:00,08:13.5,,,,
6012,ORD00006012,688,13,9/19/2024 0:00,Delivered,Paid,Online,Website,Mobile,Standard,41,9/21/2024 0:00,9/26/2024 0:00,9/26/2024,TRK000000006012,DTDC,,1,21999,19472.89,3505.12,0,22978.01,f,f,f,9/19/2024 0:00,08:13.5,,,,
6013,ORD00006013,129,13,9/1/2024 0:00,Delivered,Paid,Online,Website,Tablet,Standard,97,9/3/2024 0:00,9/10/2024 0:00,9/10/2024,TRK000000006013,Shadowfax,,1,4598,3157.06,568.27,0,3725.33,f,f,f,9/1/2024 0:00,08:13.5,,,,
6014,ORD00006014,10,13,12/4/2025 0:00,Shipped,Pending,Online,Website,Tablet,Standard,74,12/5/2025 0:00,12/13/2025 0:00,12/13/2025,TRK000000006014,Delhivery,,1,1699,1425.69,256.62,0,1682.32,f,f,f,12/4/2025 0:00,08:13.5,,,,
6017,ORD00006017,700,13,1/4/2025 0:00,Delivered,Paid,Online,Website,Tablet,Standard,67,1/6/2025 0:00,1/12/2025 0:00,1/12/2025,TRK000000006017,Blue Dart,,1,10499,8970.31,1614.65,0,10584.96,f,f,f,1/4/2025 0:00,08:13.5,,,,
6018,ORD00006018,88,13,1/25/2025 0:00,Delivered,Paid,Online,Website,Tablet,Standard,78,1/27/2025 0:00,2/3/2025 0:00,2/3/2025,TRK000000006018,Blue Dart,,1,26999,24127.97,4343.03,0,28471.01,f,f,f,1/25/2025 0:00,08:13.5,,,,
6019,ORD00006019,14,13,4/26/2024 0:00,Cancelled,Pending,Online,Website,Desktop,Standard,82,,,,TRK000000006019,Xpressbees,,1,9295,7236.23,1302.52,0,8538.75,f,f,f,4/26/2024 0:00,08:13.5,4/27/2024 0:00,,,
6020,ORD00006020,294,13,1/25/2024 0:00,Delivered,Paid,Online,Website,Tablet,Standard,93,1/27/2024 0:00,2/2/2024 0:00,2/2/2024,TRK000000006020,Ecom Express,,1,10990,7369.86,1326.57,0,8696.43,f,f,f,1/25/2024 0:00,08:13.5,,,,
6022,ORD00006022,87,13,10/20/2024 0:00,Shipped,Pending,Online,Website,Tablet,Standard,82,10/21/2024 0:00,10/26/2024 0:00,10/26/2024,TRK000000006022,Delhivery,,1,35998,17999,3239.82,0,21238.82,f,f,f,10/20/2024 0:00,08:13.5,,,,
6026,ORD00006026,868,13,9/29/2025 0:00,Delivered,Paid,Online,Website,Mobile,Standard,8,9/30/2025 0:00,10/5/2025 0:00,10/5/2025,TRK000000006026,Xpressbees,,1,79999,62056.78,11170.22,0,73227.01,f,f,f,9/29/2025 0:00,08:13.5,,,,
6027,ORD00006027,577,13,8/26/2025 0:00,Delivered,Paid,Online,Website,Tablet,Standard,9,8/28/2025 0:00,9/3/2025 0:00,9/3/2025,TRK000000006027,Xpressbees,,1,30999,27894.75,5021.05,0,32915.8,f,f,f,8/26/2025 0:00,08:13.5,,,,
6029,ORD00006029,371,13,1/17/2024 0:00,Delivered,Paid,Online,Website,Desktop,Standard,49,1/19/2024 0:00,1/26/2024 0:00,1/26/2024,TRK000000006029,Delhivery,,1,159999,140662.13,25319.18,0,165981.31,f,f,f,1/17/2024 0:00,08:13.5,,,,
6031,ORD00006031,986,13,2/7/2024 0:00,Delivered,Paid,Online,Website,Tablet,Standard,73,2/8/2024 0:00,2/13/2024 0:00,2/13/2024,TRK000000006031,DTDC,,1,21999,20874.9,3757.48,0,24632.38,f,f,t,2/7/2024 0:00,08:13.5,,,,
6032,ORD00006032,706,13,2/27/2025 0:00,Confirmed,Pending,Online,Website,Desktop,Standard,81,,,,TRK000000006032,Blue Dart,,1,1699,1251.97,225.36,0,1477.33,f,f,f,2/27/2025 0:00,08:13.5,,,,
6035,ORD00006035,481,13,2/28/2024 0:00,Delivered,Paid,Online,Website,Mobile,Standard,43,3/1/2024 0:00,3/6/2024 0:00,3/6/2024,TRK000000006035,Blue Dart,,1,134900,110737.63,19932.77,0,130670.4,f,f,f,2/28/2024 0:00,08:13.5,,,,
6037,ORD00006037,170,13,9/28/2024 0:00,Delivered,Paid,Online,Website,Tablet,Standard,15,9/30/2024 0:00,10/7/2024 0:00,10/7/2024,TRK000000006037,Xpressbees,,1,54990,43057.08,7750.28,0,50807.36,f,f,f,9/28/2024 0:00,08:13.5,,,,
6038,ORD00006038,540,13,3/17/2025 0:00,Delivered,Paid,Online,Website,Tablet,Standard,67,3/18/2025 0:00,3/26/2025 0:00,3/26/2025,TRK000000006038,Blue Dart,,1,45999,39249.22,7064.86,0,46314.09,f,f,f,3/17/2025 0:00,08:13.5,,,,
6039,ORD00006039,979,13,7/5/2024 0:00,Delivered,Paid,Online,Website,Tablet,Standard,86,7/6/2024 0:00,7/14/2024 0:00,7/14/2024,TRK000000006039,Shadowfax,,1,149999,124369.65,22386.54,0,146756.19,f,f,f,7/5/2024 0:00,08:13.5,,,,
6040,ORD00006040,725,13,2/12/2024 0:00,Shipped,Pending,Online,Website,Mobile,Standard,29,2/13/2024 0:00,2/19/2024 0:00,2/19/2024,TRK000000006040,Delhivery,,1,19999,15342.99,2761.74,0,18104.73,f,f,f,2/12/2024 0:00,08:13.5,,,,
6044,ORD00006044,790,13,1/16/2024 0:00,Delivered,Paid,Online,Website,Desktop,Standard,59,1/17/2024 0:00,1/23/2024 0:00,1/23/2024,TRK000000006044,Delhivery,,1,42999,33219.93,5979.59,0,39199.51,f,f,f,1/16/2024 0:00,08:13.5,,,,
6045,ORD00006045,222,13,11/3/2024 0:00,Delivered,Paid,Online,Website,Mobile,Standard,87,11/5/2024 0:00,11/10/2024 0:00,11/10/2024,TRK000000006045,Xpressbees,,1,64990,45046.03,8108.29,0,53154.32,f,f,f,11/3/2024 0:00,08:13.5,,,,
6046,ORD00006046,492,13,8/8/2024 0:00,Delivered,Paid,Online,Website,Mobile,Standard,31,8/10/2024 0:00,8/15/2024 0:00,8/15/2024,TRK000000006046,Xpressbees,,1,129999,115612.09,20810.18,0,136422.26,f,f,f,8/8/2024 0:00,08:13.5,,,,
6047,ORD00006047,39,13,6/2/2024 0:00,Delivered,Paid,Online,Website,Mobile,Standard,47,6/4/2024 0:00,6/11/2024 0:00,6/11/2024,TRK000000006047,DTDC,,1,59490,49056.96,8830.25,0,57887.22,f,f,f,6/2/2024 0:00,08:13.5,,,,
9160,ORD00009160,755,5,8/14/2024 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,3,8/16/2024 0:00,8/16/2024 0:00,8/16/2024,,,,1,1499,1264.76,227.66,0,1492.41,f,f,f,8/14/2024 0:00,08:13.5,,,,
9172,ORD00009172,40,2,6/22/2024 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,13,6/23/2024 0:00,6/23/2024 0:00,6/23/2024,,,,1,44999,31294.14,5632.95,0,36927.09,f,f,f,6/22/2024 0:00,08:13.5,,,,
9173,ORD00009173,469,4,10/8/2024 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,90,10/9/2024 0:00,10/9/2024 0:00,10/9/2024,,,,1,39999,26255.39,4725.97,0,30981.37,f,f,f,10/8/2024 0:00,08:13.5,,,,
9176,ORD00009176,823,4,6/7/2024 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,3,6/8/2024 0:00,6/8/2024 0:00,6/8/2024,,,,1,10999,8932.96,1607.93,0,10540.9,f,f,f,6/7/2024 0:00,08:13.5,,,,
9177,ORD00009177,443,7,8/2/2024 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,36,8/4/2024 0:00,8/4/2024 0:00,8/4/2024,,,,1,24900,21413.33,3854.4,0,25267.73,f,f,f,8/2/2024 0:00,08:13.5,,,,
9193,ORD00009193,687,3,7/23/2024 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,91,7/24/2024 0:00,7/24/2024 0:00,7/24/2024,,,,1,33999,30734.95,5532.29,0,36267.24,f,f,f,7/23/2024 0:00,08:13.5,,,,
9194,ORD00009194,375,10,10/22/2024 0:00,Processing,Pending,In-Store,Walk-in,,Store Pickup,49,,,,,,,1,69990,49586.43,8925.56,0,58511.98,f,f,f,10/22/2024 0:00,08:13.5,,,,
6050,ORD00006050,268,13,3/3/2025 0:00,Delivered,Paid,Online,Website,Mobile,Standard,52,3/5/2025 0:00,3/12/2025 0:00,3/12/2025,TRK000000006050,Delhivery,,1,61990,57190.45,10294.28,0,67484.74,f,f,f,3/3/2025 0:00,08:13.5,,,,
6051,ORD00006051,399,13,1/27/2024 0:00,Delivered,Paid,Online,Website,Mobile,Standard,32,1/28/2024 0:00,2/2/2024 0:00,2/2/2024,TRK000000006051,Blue Dart,,1,134900,108859.12,19594.64,0,128453.76,f,f,f,1/27/2024 0:00,08:13.5,,,,
6052,ORD00006052,132,13,8/28/2025 0:00,Delivered,Paid,Online,Website,Mobile,Standard,54,8/30/2025 0:00,9/4/2025 0:00,9/4/2025,TRK000000006052,Blue Dart,,1,57990,51793.72,9322.87,0,61116.59,f,f,f,8/28/2025 0:00,08:13.5,,,,
6053,ORD00006053,870,13,7/24/2024 0:00,Delivered,Paid,Online,Website,Tablet,Standard,61,7/25/2024 0:00,7/31/2024 0:00,7/31/2024,TRK000000006053,Delhivery,,1,9295,7642.73,1375.69,0,9018.42,f,f,f,7/24/2024 0:00,08:13.5,,,,
6054,ORD00006054,926,13,11/11/2025 0:00,Delivered,Paid,Online,Website,Mobile,Standard,53,11/13/2025 0:00,11/20/2025 0:00,11/20/2025,TRK000000006054,DTDC,,1,129999,101552.74,18279.49,0,119832.23,f,f,f,11/11/2025 0:00,08:13.5,,,,
6055,ORD00006055,84,13,7/31/2025 0:00,Delivered,Paid,Online,Website,Desktop,Standard,66,8/1/2025 0:00,8/9/2025 0:00,8/9/2025,TRK000000006055,Shadowfax,,1,49999,38366.26,6905.93,0,45272.19,f,f,f,7/31/2025 0:00,08:13.5,,,,
6056,ORD00006056,44,13,12/21/2025 0:00,Delivered,Paid,Online,Website,Tablet,Standard,27,12/22/2025 0:00,12/27/2025 0:00,12/27/2025,TRK000000006056,Ecom Express,,1,32999,25687.9,4623.82,0,30311.72,f,f,f,12/21/2025 0:00,08:13.5,,,,
6057,ORD00006057,994,13,8/4/2024 0:00,Delivered,Paid,Online,Website,Desktop,Standard,64,8/6/2024 0:00,8/14/2024 0:00,8/14/2024,TRK000000006057,Blue Dart,,1,49999,39314.21,7076.56,0,46390.77,f,f,t,8/4/2024 0:00,08:13.5,,,,
6058,ORD00006058,954,13,12/11/2024 0:00,Delivered,Paid,Online,Website,Tablet,Standard,33,12/13/2024 0:00,12/21/2024 0:00,12/21/2024,TRK000000006058,Ecom Express,,1,5097,4700.4,846.07,0,5546.46,f,f,f,12/11/2024 0:00,08:13.5,,,,
6060,ORD00006060,312,13,3/25/2024 0:00,Delivered,Paid,Online,Website,Mobile,Standard,35,3/27/2024 0:00,4/3/2024 0:00,4/3/2024,TRK000000006060,Ecom Express,,1,59490,47847.52,8612.55,0,56460.08,f,f,f,3/25/2024 0:00,08:13.5,,,,
6061,ORD00006061,926,13,2/3/2025 0:00,Delivered,Paid,Online,Website,Mobile,Standard,53,2/4/2025 0:00,2/11/2025 0:00,2/11/2025,TRK000000006061,Delhivery,,1,18999,15489.19,2788.05,0,18277.24,f,f,f,2/3/2025 0:00,08:13.5,,,,
6062,ORD00006062,517,13,10/11/2025 0:00,Delivered,Paid,Online,Website,Tablet,Standard,26,10/13/2025 0:00,10/18/2025 0:00,10/18/2025,TRK000000006062,DTDC,,1,9499,6127.58,1102.96,0,7230.54,f,f,f,10/11/2025 0:00,08:13.5,,,,
6064,ORD00006064,812,13,1/19/2024 0:00,Delivered,Paid,Online,Website,Mobile,Standard,67,1/21/2024 0:00,1/28/2024 0:00,1/28/2024,TRK000000006064,Shadowfax,,1,20999,17557.95,3160.43,0,20718.39,f,f,f,1/19/2024 0:00,08:13.5,,,,
6066,ORD00006066,112,13,1/31/2025 0:00,Confirmed,Pending,Online,Website,Tablet,Standard,75,,,,TRK000000006066,Xpressbees,,1,47990,41425.38,7456.57,0,48881.95,f,f,f,1/31/2025 0:00,08:13.5,,,,
6071,ORD00006071,993,13,7/19/2025 0:00,Delivered,Paid,Online,Website,Tablet,Standard,78,7/21/2025 0:00,7/27/2025 0:00,7/27/2025,TRK000000006071,Delhivery,,1,40999,32883.57,5919.04,0,38802.62,f,f,f,7/19/2025 0:00,08:13.5,,,,
6072,ORD00006072,524,13,6/4/2025 0:00,Delivered,Paid,Online,Website,Desktop,Standard,72,6/6/2025 0:00,6/13/2025 0:00,6/13/2025,TRK000000006072,Blue Dart,,1,7980,7183.88,1293.1,0,8476.99,f,f,f,6/4/2025 0:00,08:13.5,,,,
6074,ORD00006074,502,13,8/30/2024 0:00,Delivered,Paid,Online,Website,Desktop,Standard,63,8/31/2024 0:00,9/5/2024 0:00,9/5/2024,TRK000000006074,Shadowfax,,1,49999,43452.88,7821.52,0,51274.4,f,f,f,8/30/2024 0:00,08:13.5,,,,
6075,ORD00006075,823,13,2/18/2025 0:00,Delivered,Paid,Online,Website,Tablet,Standard,3,2/20/2025 0:00,2/25/2025 0:00,2/25/2025,TRK000000006075,DTDC,,1,1699,1320.4,237.67,0,1558.07,f,f,f,2/18/2025 0:00,08:13.5,,,,
6076,ORD00006076,350,13,4/25/2025 0:00,Delivered,Paid,Online,Website,Desktop,Standard,91,4/26/2025 0:00,5/1/2025 0:00,5/1/2025,TRK000000006076,Blue Dart,,1,57990,50212.8,9038.3,0,59251.1,f,f,f,4/25/2025 0:00,08:13.5,,,,
9197,ORD00009197,963,4,12/22/2024 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,94,12/24/2024 0:00,12/24/2024 0:00,12/24/2024,,,,1,52999,43717.05,7869.07,0,51586.12,f,f,f,12/22/2024 0:00,08:13.5,,,,
9198,ORD00009198,619,8,10/7/2024 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,54,10/8/2024 0:00,10/8/2024 0:00,10/8/2024,,,,1,49999,40550.05,7299.01,0,47849.06,f,f,t,10/7/2024 0:00,08:13.5,,,,
9205,ORD00009205,438,4,2/23/2025 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,72,2/25/2025 0:00,2/25/2025 0:00,2/25/2025,,,,1,16490,14588.78,2625.98,0,17214.76,f,f,f,2/23/2025 0:00,08:13.5,,,,
9206,ORD00009206,758,5,11/1/2024 0:00,Confirmed,Pending,In-Store,Walk-in,,Store Pickup,22,,,,,,,1,12995,9322.84,1678.11,0,11000.95,f,f,f,11/1/2024 0:00,08:13.5,,,,
9207,ORD00009207,348,5,1/17/2025 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,39,1/19/2025 0:00,1/19/2025 0:00,1/19/2025,,,,1,2097,1764.18,317.56,0,2081.75,f,f,f,1/17/2025 0:00,08:13.5,,,,
9217,ORD00009217,384,5,3/17/2025 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,38,3/19/2025 0:00,3/19/2025 0:00,3/19/2025,,,,1,149999,115251.31,20745.24,0,135996.54,f,f,f,3/17/2025 0:00,08:13.5,,,,
9227,ORD00009227,114,8,3/21/2024 0:00,Confirmed,Pending,In-Store,Walk-in,,Store Pickup,71,,,,,,,1,69990,54806.85,9865.23,0,64672.09,f,f,f,3/21/2024 0:00,08:13.5,,,,
9228,ORD00009228,846,3,1/12/2024 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,41,1/14/2024 0:00,1/14/2024 0:00,1/14/2024,,,,1,134900,119238.07,21462.85,0,140700.93,f,f,f,1/12/2024 0:00,08:13.5,,,,
9229,ORD00009229,914,5,6/23/2025 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,4,6/25/2025 0:00,6/25/2025 0:00,6/25/2025,,,,1,39999,32074.57,5773.42,0,37847.99,f,f,f,6/23/2025 0:00,08:13.5,,,,
6078,ORD00006078,143,13,9/20/2024 0:00,Delivered,Paid,Online,Website,Desktop,Standard,80,9/22/2024 0:00,9/27/2024 0:00,9/27/2024,TRK000000006078,Blue Dart,,1,89900,72991.63,13138.49,0,86130.13,f,f,f,9/20/2024 0:00,08:13.5,,,,
6079,ORD00006079,438,13,10/12/2025 0:00,Delivered,Paid,Online,Website,Tablet,Standard,72,10/14/2025 0:00,10/22/2025 0:00,10/22/2025,TRK000000006079,Blue Dart,,1,74990,64034.8,11526.26,0,75561.06,f,f,f,10/12/2025 0:00,08:13.5,,,,
6081,ORD00006081,758,13,5/16/2025 0:00,Delivered,Paid,Online,Website,Tablet,Standard,22,5/18/2025 0:00,5/25/2025 0:00,5/25/2025,TRK000000006081,Blue Dart,,1,13490,11210.68,2017.92,0,13228.6,f,f,f,5/16/2025 0:00,08:13.5,,,,
6086,ORD00006086,722,13,3/16/2024 0:00,Delivered,Paid,Online,Website,Tablet,Standard,41,3/18/2024 0:00,3/26/2024 0:00,3/26/2024,TRK000000006086,Shadowfax,,1,9295,7606.91,1369.24,0,8976.16,f,f,f,3/16/2024 0:00,08:13.5,,,,
6087,ORD00006087,753,13,10/16/2024 0:00,Delivered,Paid,Online,Website,Desktop,Standard,50,10/18/2024 0:00,10/26/2024 0:00,10/26/2024,TRK000000006087,Ecom Express,,1,898,588.34,105.9,0,694.24,f,f,f,10/16/2024 0:00,08:13.5,,,,
6089,ORD00006089,100,13,5/29/2025 0:00,Delivered,Paid,Online,Website,Desktop,Standard,21,5/31/2025 0:00,6/5/2025 0:00,6/5/2025,TRK000000006089,DTDC,,1,30999,26439.84,4759.17,0,31199.01,f,f,f,5/29/2025 0:00,08:13.5,,,,
6090,ORD00006090,469,13,7/4/2025 0:00,Delivered,Paid,Online,Website,Desktop,Standard,90,7/5/2025 0:00,7/11/2025 0:00,7/11/2025,TRK000000006090,Ecom Express,,1,37990,33317.82,5997.21,0,39315.03,f,f,f,7/4/2025 0:00,08:13.5,,,,
6091,ORD00006091,456,13,7/11/2025 0:00,Delivered,Paid,Online,Website,Mobile,Standard,33,7/12/2025 0:00,7/20/2025 0:00,7/20/2025,TRK000000006091,DTDC,,1,59490,48119.71,8661.55,0,56781.26,f,f,f,7/11/2025 0:00,08:13.5,,,,
6092,ORD00006092,131,13,7/13/2025 0:00,Delivered,Paid,Online,Website,Tablet,Standard,42,7/14/2025 0:00,7/20/2025 0:00,7/20/2025,TRK000000006092,DTDC,,1,159999,135657.42,24418.33,0,160075.75,f,f,f,7/13/2025 0:00,08:13.5,,,,
6093,ORD00006093,695,13,2/11/2025 0:00,Delivered,Paid,Online,Website,Tablet,Standard,64,2/12/2025 0:00,2/18/2025 0:00,2/18/2025,TRK000000006093,Xpressbees,,1,249,226.51,40.77,98.68,267.28,f,f,f,2/11/2025 0:00,08:13.5,,,,
6094,ORD00006094,85,13,4/24/2024 0:00,Cancelled,Pending,Online,Website,Desktop,Standard,92,,,,TRK000000006094,Blue Dart,,1,1699,1456.03,262.09,0,1718.11,f,f,f,4/24/2024 0:00,08:13.5,4/25/2024 0:00,,,
6095,ORD00006095,55,13,10/16/2025 0:00,Delivered,Paid,Online,Website,Tablet,Standard,66,10/17/2025 0:00,10/22/2025 0:00,10/22/2025,TRK000000006095,Xpressbees,,1,38999,30934.67,5568.24,0,36502.91,f,f,f,10/16/2025 0:00,08:13.5,,,,
6096,ORD00006096,606,13,7/8/2025 0:00,Shipped,Pending,Online,Website,Mobile,Standard,68,7/10/2025 0:00,7/16/2025 0:00,7/16/2025,TRK000000006096,DTDC,,1,37990,33268.36,5988.3,0,39256.66,f,f,f,7/8/2025 0:00,08:13.5,,,,
6098,ORD00006098,479,13,4/23/2024 0:00,Delivered,Paid,Online,Website,Mobile,Standard,79,4/25/2024 0:00,5/2/2024 0:00,5/2/2024,TRK000000006098,Blue Dart,,1,12499,9839.44,1771.1,0,11610.54,f,f,f,4/23/2024 0:00,08:13.5,,,,
6099,ORD00006099,682,13,6/4/2024 0:00,Cancelled,Pending,Online,Website,Tablet,Standard,72,,,,TRK000000006099,Ecom Express,,1,129999,101590.36,18286.26,0,119876.62,f,f,f,6/4/2024 0:00,08:13.5,6/5/2024 0:00,,,
6100,ORD00006100,134,13,4/29/2024 0:00,Delivered,Paid,Online,Website,Tablet,Standard,20,5/1/2024 0:00,5/9/2024 0:00,5/9/2024,TRK000000006100,Blue Dart,,1,54990,45088.32,8115.9,0,53204.22,f,f,f,4/29/2024 0:00,08:13.5,,,,
